id,amenity,transit
881f8ad14bfffff,184,184
881f8ad337fffff,147,147
881f8ad15dfffff,129,129
881f8ad159fffff,132,132
881f8ad15bfffff,157,157
881f8ad02dfffff,132,132
881f8ad323fffff,157,157
881f8ad33dfffff,148,148
881f8ad335fffff,150,150
881f8ad331fffff,164,164
881f8ad333fffff,136,136
881f8ad065fffff,114,114
881f8ad067fffff,174,174
881f8ad061fffff,136,136
881f8ad339fffff,140,140
881f8ad33bfffff,159,159
881f8ad06dfffff,118,118
881f8ad317fffff,181,181
881f8ad069fffff,154,154
881f8ad06bfffff,122,122
881f8ad063fffff,133,133
881f8ad005fffff,125,125
881f8ad00dfffff,193,193
881f8ad001fffff,133,133
881f8ad303fffff,139,139
881f8ad315fffff,188,188
881f8ad31dfffff,143,143
881f8ad311fffff,177,177
881f8ad313fffff,166,166
881f8ad045fffff,147,147
881f8ad041fffff,107,107
881f8ad047fffff,132,132
881f8ad043fffff,130,130
881f8ad009fffff,135,135
881f8ad055fffff,130,130
881f8ad319fffff,129,129
881f8ad31bfffff,110,110
881f8ad04dfffff,111,111
881f8ad227fffff,138,138
881f8ad049fffff,115,115
881f8ad04bfffff,104,104
881f8ad05dfffff,122,122
881f8ad225fffff,190,190
881f8ad221fffff,143,143
881f8ad059fffff,139,139
881f8ad233fffff,108,108
881f8ad2edfffff,119,119
881f833ac1fffff,173,173
881f833a57fffff,139,139
881f833125fffff,141,141
881f833a1bfffff,139,139
881f833acdfffff,155,155
881f833127fffff,158,158
881f833ac9fffff,161,161
881f833acbfffff,169,169
881f833ac3fffff,158,158
881f833a5dfffff,151,151
881f833a51fffff,125,125
881f833a59fffff,146,146
881f833a55fffff,174,174
881f833a5bfffff,134,134
881f833a53fffff,158,158
881f83312dfffff,155,155
881f833121fffff,161,161
881f833123fffff,129,129
881f833135fffff,181,181
881f833137fffff,142,142
881f833131fffff,176,167
881f8304b7fffff,132,132
881f8304b1fffff,123,123
881f8304b3fffff,153,153
881f833165fffff,134,134
881f833167fffff,138,138
881f833129fffff,138,138
881f833105fffff,145,145
881f83312bfffff,114,114
881f83313dfffff,196,196
881f833107fffff,168,168
881f833139fffff,185,166
881f8304bdfffff,135,135
881f8304b9fffff,135,135
881f830487fffff,118,118
881f8304bbfffff,152,152
881f83316dfffff,135,135
881f833161fffff,144,144
881f833169fffff,175,175
881f833163fffff,116,116
881f83316bfffff,130,130
881f83310dfffff,149,149
881f833101fffff,160,160
881f833103fffff,148,148
881f830483fffff,119,119
881f83049dfffff,123,123
881f830495fffff,149,149
881f830497fffff,126,126
881f830491fffff,145,145
881f830493fffff,144,144
881f833145fffff,148,148
881f833147fffff,155,155
881f833109fffff,169,169
881f833155fffff,151,151
881f83310bfffff,128,128
881f830499fffff,121,121
881f83049bfffff,126,126
881f83314dfffff,147,147
881f833141fffff,178,178
881f833149fffff,145,145
881f833143fffff,164,164
881f83314bfffff,154,154
881f83315dfffff,163,163
881f833151fffff,133,133
881f833327fffff,158,125
881f833335fffff,159,159
881f833337fffff,137,137
881f833159fffff,130,130
881f833331fffff,181,181
881f833339fffff,163,163
881f833333fffff,166,166
881f83333bfffff,155,155
881f833315fffff,153,153
881f833311fffff,155,155
881f822a55fffff,174,174
881f822a09fffff,153,153
881f822a57fffff,162,162
881f822a53fffff,194,194
881f822a59fffff,138,138
881f822a51fffff,193,193
881f822a5bfffff,166,166
881f8238b3fffff,126,126
881f822165fffff,131,131
881f822167fffff,156,156
881f822163fffff,144,144
881f823887fffff,126,126
881f8238b9fffff,135,135
881f8238bbfffff,137,137
881f8238b1fffff,119,119
881f82216dfffff,183,183
881f823897fffff,121,121
881f822161fffff,160,160
881f82216bfffff,139,139
881f822169fffff,120,120
881f82210dfffff,172,172
881f823883fffff,117,117
881f82389dfffff,120,120
881f823895fffff,128,128
881f823891fffff,148,148
881f823893fffff,112,112
881f822145fffff,117,117
881f822147fffff,174,174
881f822109fffff,119,119
881f822155fffff,145,145
881f8238d7fffff,118,118
881f82388bfffff,116,116
881f823899fffff,160,160
881f82389bfffff,145,145
881f82214dfffff,111,111
881f822327fffff,133,133
881f822141fffff,113,113
881f822149fffff,167,167
881f822143fffff,93,93
881f82214bfffff,117,117
881f82215dfffff,149,149
881f822151fffff,152,152
881f822153fffff,128,128
881f8238d3fffff,135,135
881f822325fffff,125,125
881f82232dfffff,160,160
881f822321fffff,153,153
881f822323fffff,160,160
881f822335fffff,120,120
881f822337fffff,195,195
881f822159fffff,182,182
881f822065fffff,135,135
881f82215bfffff,107,107
881f82202dfffff,138,138
881f822067fffff,135,135
881f822029fffff,163,163
881f82233dfffff,122,122
881f82232bfffff,176,176
881f822331fffff,124,124
881f822339fffff,125,125
881f822333fffff,153,153
881f822061fffff,157,157
881f822063fffff,168,168
881f8e49e7fffff,132,132
881f8e49e5fffff,178,178
881f8e49e1fffff,128,128
881f8e49e3fffff,135,135
881f8e4985fffff,133,133
881f8e49e9fffff,110,110
881f8e49ebfffff,185,185
881f8e498dfffff,179,179
881f8e49c7fffff,109,109
881f8e4981fffff,186,186
881f8e4989fffff,173,173
881f8e498bfffff,167,167
881f8e4913fffff,125,125
881f8e49cdfffff,104,104
881f8e49c5fffff,116,116
881f8e49c1fffff,118,118
881f8e49c3fffff,148,148
881f8e49d5fffff,119,119
881f8e49d7fffff,115,115
881f8e4999fffff,133,133
881f8e49d3fffff,138,138
881f8e48a5fffff,139,139
881f8e48a7fffff,128,128
881f8e4827fffff,112,112
881f8e49c9fffff,128,128
881f8e49cbfffff,168,168
881f8e4837fffff,148,148
881f8e49ddfffff,194,194
881f8e49d1fffff,136,136
881f8e49d9fffff,148,148
881f8e49dbfffff,141,141
881f8e48adfffff,153,153
881f8e48a1fffff,142,142
881f8e4831fffff,135,135
881f8e4835fffff,195,195
881f8e4833fffff,139,139
881f8e48e5fffff,192,192
881f8e48e7fffff,153,153
881f8e48a9fffff,159,159
881f8e48e3fffff,122,122
881f8e483bfffff,171,171
881f8e48edfffff,116,116
881f8e48e1fffff,94,94
881f8e48ebfffff,112,112
881f8e48e9fffff,113,113
881f816f6dfffff,153,153
881f816a85fffff,183,183
881f816a8dfffff,192,192
881f816a81fffff,169,169
881f816a87fffff,137,137
881f816a83fffff,136,136
881f816a95fffff,144,144
881f816a97fffff,127,127
881f816f69fffff,155,155
881f816a93fffff,155,155
881f816f45fffff,159,159
881f816ac5fffff,147,147
881f816ac7fffff,158,158
881f816a89fffff,187,187
881f816a8bfffff,112,112
881f816ad7fffff,124,124
881f816a9dfffff,162,162
881f816a99fffff,131,131
881f816a91fffff,101,101
881f816a9bfffff,117,117
881f816f4dfffff,162,162
881f816acdfffff,151,150
881f816ac1fffff,181,181
881f816ac3fffff,177,177
881f816ad5fffff,196,196
881f816addfffff,167,167
881f816ad1fffff,133,133
881f816ad3fffff,127,127
881f8161a5fffff,134,134
881f8161a7fffff,124,124
881f816f49fffff,149,149
881f8161a3fffff,154,154
881f816f4bfffff,140,140
881f8161b5fffff,145,145
881f8161b7fffff,157,157
881f816a53fffff,171,171
881f816127fffff,153,152
881f816ac9fffff,146,146
881f816123fffff,131,131
881f816135fffff,154,154
881f816acbfffff,136,136
881f816137fffff,164,164
881f816ad9fffff,120,120
881f816adbfffff,128,128
881f8161adfffff,169,169
881f8161a1fffff,181,181
881f8161a9fffff,150,150
881f8161abfffff,164,164
881f8161bdfffff,146,146
881f8161b1fffff,133,133
881f816a59fffff,160,160
881f816a5bfffff,182,182
881f81612dfffff,115,115
881f816167fffff,156,156
881f816121fffff,135,135
881f816129fffff,136,136
881f816125fffff,136,136
881f81612bfffff,120,120
881f81613dfffff,141,141
881f816131fffff,183,183
881f816133fffff,166,166
881f81613bfffff,151,151
881f8161e5fffff,185,185
881f8161edfffff,150,150
881f8161e7fffff,156,156
881f816185fffff,157,157
881f816187fffff,141,141
881f8161b9fffff,143,143
881f816165fffff,170,170
881f81616dfffff,160,160
881f816161fffff,172,172
881f816163fffff,150,150
881f816105fffff,122,122
881f816107fffff,132,132
881f816139fffff,157,157
881f81616bfffff,169,169
881f81610dfffff,162,162
881f8205a5fffff,126,126
881f8205a7fffff,135,135
881f823b49fffff,119,119
881f823b4bfffff,147,147
881f8205b7fffff,158,158
881f823b5dfffff,149,149
881f823b59fffff,168,168
881f823b51fffff,185,185
881f823b5bfffff,131,131
881f823a2dfffff,136,136
881f823a21fffff,153,153
881f823a3dfffff,158,158
881f8205adfffff,115,115
881f8205a1fffff,138,138
881f8205a3fffff,143,143
881f8205abfffff,136,136
881f8205b5fffff,123,123
881f8205bdfffff,117,117
881f8205b1fffff,141,141
881f8205b3fffff,156,156
881f823a65fffff,144,144
881f823a67fffff,115,115
881f823a63fffff,108,108
881f823a29fffff,114,114
881f823a2bfffff,148,148
881f823a07fffff,173,173
881f823a05fffff,125,125
881f823a39fffff,119,119
881f823a3bfffff,123,123
881f823aedfffff,167,167
881f823ae9fffff,135,135
881f8205e7fffff,127,127
881f8205b9fffff,115,115
881f8205bbfffff,164,164
881f823a6dfffff,126,126
881f820597fffff,122,122
881f823a61fffff,160,160
881f823a69fffff,171,171
881f823a6bfffff,147,147
881f823a0dfffff,131,131
881f823a01fffff,152,152
881f823a03fffff,142,142
881f823a15fffff,125,125
881f823a1dfffff,117,117
881f823a17fffff,95,95
881f823a13fffff,115,115
881f823a11fffff,110,110
881f823ac5fffff,128,128
881f823ac7fffff,129,123
881f823a45fffff,156,156
881f823a47fffff,191,191
881f823a43fffff,153,153
881f823a09fffff,173,173
881f823a0bfffff,123,123
881f823a57fffff,115,115
881f823a19fffff,124,124
881f823a1bfffff,120,120
881f823acdfffff,117,117
881f823a41fffff,130,130
881f823125fffff,145,145
881f823121fffff,142,142
881f823127fffff,163,163
881f8e71cbfffff,170,170
881f8e71dbfffff,144,124
881f8e7035fffff,137,137
881f8e7037fffff,130,130
881f8e7033fffff,144,144
881f8e71ddfffff,123,123
881f8e71d9fffff,166,166
881f8e70e5fffff,157,157
881f8e70e7fffff,183,183
881f8e70adfffff,189,189
881f8e70a9fffff,138,138
881f8e7029fffff,153,153
881f8e702bfffff,161,161
881f8e7007fffff,140,140
881f8e703dfffff,137,137
881f8e7031fffff,177,177
881f8e7039fffff,188,188
881f8e703bfffff,178,178
881f8e70edfffff,136,136
881f8e70e1fffff,179,179
881f8e70e3fffff,169,169
881f8e70ebfffff,148,148
881f8e7085fffff,195,195
881f8e708dfffff,159,159
881f8e7081fffff,178,178
881f8e7083fffff,161,161
881f8e7063fffff,130,130
881f8e7005fffff,143,143
881f8e700dfffff,157,157
881f8e7001fffff,121,121
881f8e7003fffff,158,158
881f8e7015fffff,185,185
881f8e7017fffff,138,138
881f8e7011fffff,139,139
881f8e70e9fffff,133,133
881f8e7013fffff,162,162
881f8e70c5fffff,157,157
881f8e70c7fffff,148,148
881f8e7089fffff,139,139
881f8e708bfffff,144,127
881f8e70d5fffff,165,165
881f8e7009fffff,121,121
881f8e700bfffff,108,108
881f8e701dfffff,110,110
881f8e7057fffff,162,162
881f8e7019fffff,144,144
881f8e701bfffff,165,165
881f8e70cdfffff,189,189
881f8e70c1fffff,158,158
881f8e70cbfffff,134,134
881f8e70c3fffff,139,139
881f8e70ddfffff,187,187
881f8e70d1fffff,130,130
881f8e70d7fffff,156,156
881f8e7043fffff,143,143
881f8e7055fffff,158,158
881f8e7051fffff,158,158
881f8e7053fffff,169,169
881f8e72a5fffff,142,142
881f8e72a7fffff,179,179
881f8e70c9fffff,166,166
881f8e70d9fffff,121,121
881f9d9b2dfffff,117,117
881f836cd9fffff,120,120
881f836cdbfffff,102,102
881f9d9b65fffff,153,153
881f9d9b67fffff,127,127
881f9d9b29fffff,149,149
881f9d9b2bfffff,100,100
881f836eb1fffff,133,133
881f836eb9fffff,154,154
881f836ebbfffff,151,151
881f836eb3fffff,119,119
881f9d9b6dfffff,141,141
881f9d9b61fffff,144,144
881f9d9b63fffff,188,188
881f9d9b0dfffff,135,121
881f9d9b05fffff,197,197
881f9d9b01fffff,141,137
881f9d9b07fffff,112,112
881f9d9b03fffff,184,184
881f836e8dfffff,151,151
881f836e85fffff,126,126
881f836e81fffff,179,179
881f836e87fffff,162,162
881f836e83fffff,148,148
881f836e95fffff,163,163
881f836e97fffff,152,152
881f9d9b69fffff,103,103
881f836e93fffff,94,94
881f9d9b6bfffff,98,98
881f9d9b45fffff,134,134
881f9d9b47fffff,107,104
881f9d9b09fffff,135,124
881f9d9b0bfffff,167,167
881f9d9b1dfffff,118,126
881f9d9b19fffff,139,140
881f836ee9fffff,170,170
881f836eebfffff,155,155
881f836e89fffff,157,157
881f836e8bfffff,158,158
881f836e9dfffff,103,103
881f836e91fffff,130,130
881f836e99fffff,118,118
881f836e9bfffff,112,112
881f9d9b4dfffff,151,151
881f9d9b41fffff,105,105
881f9d9b43fffff,104,104
881f9d9b55fffff,123,123
881f9d9b57fffff,150,150
881f836ed5fffff,143,143
881f836ed7fffff,100,100
881f9d9b4bfffff,168,168
881f8e0d57fffff,165,165
881f8e0d19fffff,175,170
881f8e0d11fffff,158,158
881f8e0c25fffff,159,155
881f8e0d5dfffff,180,180
881f8e0d51fffff,156,156
881f8e0d5bfffff,140,140
881f8e0d53fffff,128,128
881f8e0c2dfffff,125,125
881f8e0f23fffff,115,115
881f8e0f35fffff,134,134
881f8e0d4bfffff,153,153
881f8e0f37fffff,155,155
881f8e0f31fffff,136,136
881f8e0d59fffff,105,105
881f8e0f33fffff,99,94
881f8e0c65fffff,131,131
881f8e0c67fffff,166,166
881f8e0c29fffff,135,135
881f8e0f67fffff,166,166
881f8e0f29fffff,176,176
881f8e0f2bfffff,163,163
881f8e0f05fffff,155,155
881f8e0f3dfffff,163,163
881f8e0f07fffff,167,167
881f8e0f39fffff,156,156
881f8e0f3bfffff,118,114
881f8e0c6dfffff,136,135
881f8e0c61fffff,142,142
881f8e0c69fffff,125,125
881f8e0c63fffff,161,161
881f8e0c6bfffff,134,134
881f8e0c0dfffff,114,114
881f8e0c05fffff,121,121
881f8e0f63fffff,137,137
881f8e0f01fffff,140,140
881f8e0f03fffff,180,180
881f8e0f15fffff,158,158
881f8e0f11fffff,158,158
881f8e0f17fffff,152,152
881f8e0f13fffff,126,126
881f8e0c45fffff,118,118
881f8e0c47fffff,140,140
881f8e0c09fffff,122,122
881f8e0f19fffff,169,169
881f8e0f1dfffff,182,182
881f8e0f1bfffff,116,116
881f8e0c4dfffff,122,122
881f8e0c41fffff,149,149
881f8e0c49fffff,161,161
881f8e0c43fffff,109,109
881f8e0c4bfffff,139,139
881f8e0c5dfffff,115,115
881f8e0c55fffff,142,142
881f8e0e25fffff,111,111
881f8e0e27fffff,181,181
881f8e0e21fffff,115,115
881f8e0e23fffff,146,146
881f8e0e35fffff,148,148
881f8e0e37fffff,136,136
881f8e0c59fffff,106,106
881f8e0e2bfffff,115,115
881f8e0e3dfffff,133,133
881f8e0e31fffff,110,110
881f8e0e33fffff,150,150
881f834b19fffff,124,124
881f834b1bfffff,148,148
881f834b53fffff,115,115
881f834a25fffff,164,164
881f834a21fffff,173,173
881f834a65fffff,139,139
881f834a67fffff,162,162
881f834b5bfffff,139,139
881f834a2dfffff,185,185
881f834a29fffff,170,170
881f834a2bfffff,163,163
881f8359bdfffff,169,169
881f8359b1fffff,165,162
881f8359b9fffff,171,171
881f8359bbfffff,132,132
881f8359b3fffff,161,161
881f834a6dfffff,98,98
881f834a61fffff,148,148
881f834a63fffff,157,157
881f834a05fffff,136,136
881f834a01fffff,155,155
881f8359edfffff,152,152
881f8359e1fffff,170,170
881f83598dfffff,149,149
881f835987fffff,159,159
881f835985fffff,161,161
881f835981fffff,146,146
881f835983fffff,172,172
881f835995fffff,143,143
881f835997fffff,116,116
881f834a69fffff,145,145
881f834a6bfffff,154,154
881f834a45fffff,135,135
881f834a0dfffff,146,146
881f834a47fffff,163,163
881f834a09fffff,165,165
881f8359e9fffff,163,163
881f8359ebfffff,125,125
881f8359c7fffff,168,168
881f835989fffff,152,152
881f83598bfffff,136,136
881f83599dfffff,181,181
881f835991fffff,128,128
881f835999fffff,174,174
881f835993fffff,138,138
881f83599bfffff,142,142
881f834a4dfffff,134,134
881f834a41fffff,153,153
881f834a43fffff,165,165
881f834a55fffff,189,189
881f834a51fffff,176,176
881f8359c3fffff,162,156
881f8359d5fffff,181,181
881f8359d1fffff,135,135
881f8359d7fffff,109,109
881f8359d3fffff,138,138
881f8358a5fffff,163,163
881f8358a7fffff,158,158
881f834a49fffff,124,124
881f8358b5fffff,173,173
881f834a4bfffff,169,169
881f834a5dfffff,151,151
881f8358a1fffff,173,173
881f8358a3fffff,185,185
881f8358abfffff,179,179
881f8358a9fffff,136,136
881f8358bdfffff,161,161
881f835885fffff,155,155
881f835881fffff,116,116
881f82a445fffff,128,128
881f82a441fffff,137,137
881f82a447fffff,193,193
881f82a443fffff,157,157
881f82a457fffff,193,193
881f82a44bfffff,118,118
881f82a45dfffff,156,156
881f82a459fffff,168,168
881f82a455fffff,177,177
881f82a451fffff,190,190
881f82a453fffff,143,143
881f82a45bfffff,135,135
881f82a6adfffff,149,149
881f82a6a5fffff,162,162
881f82a6a1fffff,138,138
881f82a6a7fffff,134,134
881f82a6a3fffff,126,126
881f82a4c9fffff,125,125
881f82a6b5fffff,151,151
881f82a6b1fffff,142,142
881f82a6b7fffff,186,186
881f82a6b3fffff,179,179
881f82a4d9fffff,182,133
881f83d365fffff,139,120
881f82a635fffff,180,180
881f82a637fffff,156,156
881f82a633fffff,151,151
881f82a631fffff,123,123
881f82a6e5fffff,132,132
881f82a6e7fffff,126,126
881f82a6a9fffff,150,150
881f82a6abfffff,145,145
881f82a6bdfffff,169,169
881f82a685fffff,160,160
881f82a687fffff,128,128
881f82a6b9fffff,128,128
881f82a6bbfffff,182,182
881f83d36dfffff,124,124
881f83d361fffff,132,132
881f82a63bfffff,126,126
881f82a6edfffff,149,149
881f82a6e1fffff,125,125
881f82a6e3fffff,183,183
881f82a68dfffff,145,145
881f82a681fffff,135,135
881f82a683fffff,103,103
881f82a695fffff,147,147
881f82a697fffff,160,160
881f82a691fffff,156,156
881f83d369fffff,105,105
881f82a693fffff,126,126
881f83d345fffff,124,124
881f83d36bfffff,140,140
881f82a689fffff,150,150
881f82a6d5fffff,167,148
881f82a68bfffff,145,145
881f82a6d7fffff,145,145
881f82a69dfffff,165,165
881f82a699fffff,146,146
881f82a69bfffff,136,136
881f83d34dfffff,146,146
881f83d341fffff,123,123
881f82a6c3fffff,153,133
881f82a6ddfffff,166,146
881f82a6d1fffff,144,144
881f82a6d3fffff,114,114
881f8069a5fffff,148,148
881f8069a1fffff,135,135
881f8069a7fffff,193,193
881f8069a3fffff,170,170
881f83d349fffff,184,184
881f83d34bfffff,151,151
881f82a6d9fffff,158,158
881f82a6dbfffff,135,135
881f8069e5fffff,130,130
881f8069e7fffff,157,157
881f8069adfffff,149,149
881f8069a9fffff,132,132
881f8069abfffff,151,151
881f8e694bfffff,134,134
881f8e6b37fffff,139,139
881f8e6959fffff,139,141
881f8e695bfffff,135,135
881f8e6b33fffff,157,161
881f8e686dfffff,154,158
881f8e6865fffff,126,133
881f8e6861fffff,110,110
881f8e6867fffff,137,137
881f8e6863fffff,128,128
881f8e6b39fffff,167,167
881f8e6b03fffff,128,128
881f8e6b15fffff,146,146
881f8e6b3bfffff,153,153
881f8e6b17fffff,154,154
881f8e6869fffff,128,128
881f8e686bfffff,130,130
881f8e6b0bfffff,120,120
881f8e6b1dfffff,136,136
881f8e6b11fffff,120,120
881f8e6b13fffff,160,160
881f8e6845fffff,114,114
881f8e684dfffff,131,131
881f8e6841fffff,132,134
881f8e6843fffff,147,147
881f8e6b55fffff,143,143
881f8e6b57fffff,132,132
881f8e6b53fffff,148,148
881f8e6b19fffff,109,109
881f8e6b1bfffff,164,164
881f8e6a25fffff,146,146
881f8e6a27fffff,131,131
881f8e6849fffff,140,141
881f8e684bfffff,149,150
881f8e6b5dfffff,140,140
881f8e6b51fffff,166,166
881f8e6b59fffff,170,170
881f8e6b5bfffff,154,154
881f8e6a2dfffff,135,135
881f8e6a21fffff,146,146
881f8e6a23fffff,147,147
881f8e6a35fffff,152,152
881f8e79bdfffff,116,116
881f8e79b7fffff,154,154
881f8e79b1fffff,140,140
881f8e79b3fffff,175,175
881f8e6a65fffff,146,146
881f8e6a67fffff,119,119
881f8e6a29fffff,154,154
881f8e6a2bfffff,177,177
881f836d89fffff,133,133
881f836dd5fffff,163,163
881f836dddfffff,156,156
881f836dd1fffff,129,129
881f836c35fffff,127,127
881f836c3dfffff,153,153
881f836c31fffff,146,146
881f836c37fffff,165,165
881f836dd9fffff,167,156
881f836c65fffff,140,140
881f836c67fffff,164,164
881f836c29fffff,158,158
881f836c63fffff,144,144
881f836c2bfffff,113,113
881f836c05fffff,148,148
881f836c07fffff,140,140
881f836c01fffff,157,157
881f836c0dfffff,142,142
881f836c03fffff,120,120
881f836c15fffff,111,111
881f836c1dfffff,124,124
881f836c09fffff,126,126
881f836c0bfffff,111,111
881f836c55fffff,112,112
881f836c57fffff,133,133
881f836c19fffff,126,129
881f836c49fffff,142,142
881f836c41fffff,168,168
881f836c4bfffff,165,165
881f836c5dfffff,100,100
881f836c51fffff,146,146
881f836c53fffff,155,165
881f836ea5fffff,158,169
881f836eadfffff,123,130
881f836ea7fffff,186,186
881f836ea1fffff,126,126
881f836ea3fffff,155,155
881f836eb5fffff,129,129
881f836cc9fffff,162,162
881f836eb7fffff,158,158
881f836e35fffff,158,158
881f836e37fffff,148,148
881f836c59fffff,176,176
881f836e33fffff,111,111
881f836ee5fffff,149,149
881f836c5bfffff,132,132
881f836ee7fffff,146,146
881f836ea9fffff,109,109
881f836eabfffff,104,104
881f836ebdfffff,142,142
881f836e3dfffff,155,155
881f836e31fffff,121,121
881f836e39fffff,133,133
881f836e3bfffff,169,169
881f836eedfffff,134,134
881f836ee1fffff,175,175
881f836ee3fffff,131,131
881f836e17fffff,96,96
881f836e11fffff,139,139
881f8375e1fffff,190,190
881f8375e9fffff,134,134
881f837513fffff,132,132
881f8375c5fffff,177,177
881f8375cdfffff,176,176
881f83751bfffff,151,151
881f8375c1fffff,141,141
881f8375cbfffff,184,184
881f837553fffff,139,139
881f837425fffff,194,194
881f837427fffff,184,184
881f8375c9fffff,185,185
881f837423fffff,149,149
881f837435fffff,180,180
881f837437fffff,164,164
881f8375d9fffff,111,111
881f83755bfffff,163,163
881f837467fffff,166,166
881f83742dfffff,186,186
881f837429fffff,170,170
881f837421fffff,123,123
881f83742bfffff,133,133
881f83743dfffff,161,161
881f837431fffff,166,166
881f837433fffff,111,111
881f83743bfffff,172,172
881f8374edfffff,137,137
881f8374e5fffff,157,157
881f837461fffff,125,125
881f837465fffff,119,119
881f837463fffff,177,177
881f837405fffff,156,156
881f837407fffff,154,154
881f837403fffff,159,159
881f837439fffff,111,111
881f837415fffff,179,179
881f837417fffff,135,135
881f837469fffff,144,144
881f83746bfffff,168,168
881f83740dfffff,111,111
881f837401fffff,144,144
881f837711fffff,134,134
881f837713fffff,169,169
881f83771bfffff,165,165
881f837445fffff,180,180
881f83744dfffff,177,177
881f837757fffff,143,143
881f83771dfffff,124,124
881f837719fffff,103,103
881f837625fffff,128,128
881f837753fffff,139,139
881f837627fffff,179,179
881f837621fffff,145,145
881f83762dfffff,138,138
881f9c2c59fffff,131,131
881f9c2c5bfffff,146,146
881f9c2ee7fffff,173,173
881f9c2e33fffff,140,140
881f9c2eedfffff,138,138
881f9c2ee1fffff,166,166
881f9c2ee5fffff,144,144
881f9c2ee3fffff,117,117
881f9c2e15fffff,169,169
881f9c2e3bfffff,181,181
881f9c2e17fffff,141,141
881f9c2ee9fffff,131,131
881f9c2eebfffff,113,113
881f9c2e8dfffff,135,135
881f9c2ec7fffff,150,150
881f9c2e89fffff,189,189
881f9c2e1dfffff,162,162
881f9c2e11fffff,115,115
881f9c2e13fffff,108,108
881f9c2ecdfffff,130,130
881f9c2ec5fffff,111,111
881f9c2ec1fffff,151,151
881f9c2ec3fffff,180,180
881f9c2ed5fffff,173,173
881f9c2e19fffff,162,162
881f9c2e53fffff,139,139
881f9c2525fffff,170,170
881f9c2e1bfffff,157,157
881f9c2527fffff,135,135
881f9c2ec9fffff,159,159
881f9c2ecbfffff,172,172
881f9c2eddfffff,150,150
881f9c2537fffff,159,159
881f9c252dfffff,170,170
881f9c2521fffff,163,163
881f9c2523fffff,125,125
881f9c253dfffff,166,166
881f9c2535fffff,152,152
881f9c2531fffff,179,179
881f9c2567fffff,162,162
881f9c2529fffff,147,147
881f9c2563fffff,138,138
881f9c252bfffff,144,144
881f9c2505fffff,136,140
881f9c2507fffff,156,156
881f9c2539fffff,163,163
881f9c253bfffff,149,149
881f9c250dfffff,142,142
881f9c2501fffff,123,123
881f9c2503fffff,104,104
881f9c2515fffff,148,148
881f8e55e3fffff,124,124
881f8e55e9fffff,155,155
881f8e55c5fffff,161,161
881f8e55ebfffff,130,130
881f8e558dfffff,132,132
881f8e55c7fffff,154,154
881f8e5511fffff,164,164
881f8e5519fffff,179,179
881f8e5513fffff,118,118
881f8e551bfffff,153,153
881f8e55cdfffff,137,137
881f8e55c1fffff,155,155
881f8e55c3fffff,122,122
881f8e5589fffff,111,111
881f8e55d5fffff,161,161
881f8e55ddfffff,105,105
881f8e5557fffff,120,120
881f8e5553fffff,158,158
881f8e5551fffff,166,166
881f8e5425fffff,172,172
881f8e5427fffff,145,145
881f8e55c9fffff,102,102
881f8e55cbfffff,112,112
881f8e5435fffff,152,152
881f8e5437fffff,134,134
881f8e55d9fffff,121,121
881f8e5559fffff,172,172
881f8e555bfffff,158,158
881f8e542dfffff,186,186
881f8e5421fffff,162,162
881f8e5429fffff,150,150
881f8e5423fffff,127,127
881f8e543dfffff,159,159
881f8e542bfffff,164,164
881f8e5431fffff,180,180
881f8e5433fffff,98,98
881f8e54edfffff,114,114
881f8e5465fffff,128,128
881f8e5467fffff,168,168
881f8e5461fffff,141,141
881f8e5463fffff,161,161
881f8e5405fffff,153,153
881f8e5407fffff,183,183
881f8e5439fffff,182,182
881f8e5415fffff,135,135
881f8e543bfffff,150,150
881f8e5417fffff,135,135
881f8e546dfffff,149,149
881f8e5469fffff,137,137
881f8e546bfffff,162,162
881f8e540dfffff,183,183
881f8e5401fffff,131,131
881f8e5409fffff,147,147
881f8e5403fffff,160,160
881f8e540bfffff,178,178
881f8e5445fffff,186,186
881f8e5447fffff,142,142
881f8e5443fffff,145,145
881f8e5455fffff,161,161
881f9c4613fffff,196,196
881f9c46cdfffff,127,127
881f9c46c1fffff,134,134
881f9c461bfffff,108,108
881f9c0925fffff,148,148
881f9c0927fffff,127,127
881f9c46c9fffff,125,125
881f9c465bfffff,141,141
881f9c4651fffff,163,163
881f9c4659fffff,177,177
881f9c4653fffff,162,162
881f9c092dfffff,157,157
881f9c0921fffff,142,142
881f9c0923fffff,163,163
881f9c54b3fffff,158,158
881f9c0965fffff,142,142
881f9c0967fffff,120,120
881f9c0929fffff,157,157
881f9c0963fffff,140,140
881f9c092bfffff,133,133
881f9c0905fffff,147,147
881f9c0907fffff,155,155
881f9c54b9fffff,135,135
881f9c54bbfffff,166,166
881f9c096dfffff,109,109
881f9c0969fffff,151,151
881f9c096bfffff,125,125
881f9c0961fffff,126,126
881f9c090dfffff,161,161
881f9c0901fffff,161,161
881f9c5483fffff,133,133
881f9c549dfffff,160,160
881f9c5495fffff,156,156
881f9c5497fffff,149,149
881f9c5491fffff,177,177
881f9c5493fffff,148,148
881f9c0945fffff,142,142
881f9c0947fffff,172,172
881f9c0909fffff,175,175
881f9c54d5fffff,174,174
881f9c548bfffff,182,182
881f9c54d7fffff,170,170
881f9c5499fffff,189,189
881f9c549bfffff,166,166
881f9c094dfffff,136,136
